"household_id","ind_id","rooms","tablet","males_under_12","males_over_12","males_tot","females_under_12","females_over_12","females_tot","ppl_under_12","ppl_over_12","ppl_total","years_of_schooling","wall_block_brick","wall_socket","wall_prefab_cement","wall_wood","floor_mos_cer_terr","floor_cement","floor_wood","ceiling","electric_public","electric_coop","toilet_sewer","toilet_septic","cookenergy_elec","cookenergy_gas","trash_truck","trash_burn","wall_bad","wall_reg","wall_good","roof_bad","roof_reg","roof_good","floor_bad","floor_reg","floor_good","disabled_ppl","male","female","under10","free","married","separated","single","hh_head","hh_spouse","hh_child","num_child","num_adults","num_65plus","num_hh_total","dependency_rate","male_hh_head_educ","female_hh_head_educ","meaneduc","educ_none","educ_primary_inc","educ_primary","educ_secondary_inc","educ_secondary","educ_undergrad","bedrooms","ppl_per_room","house_owned_full","house_owned_paying","house_rented","house_other","computer","television","num_mobilephones","region_central","region_Chorotega","region_pacifico","region_brunca","region_antlantica","region_huetar","urban_zone","rural_zone","age","Target","monthly_rent"
"09b82f76a","ID_4eec32d84",7,"1",0,2,2,0,2,2,0,4,4,11,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",0,4,1,4,8,18,1,15.25,"0","0","0","0","1","0",3,1.3333334,"1","0","0","0","1","1",5,"1","0","0","0","0","0","1","0",64,4,NA
"68f017994","ID_2a244cf81",6,"0",0,2,2,0,0,0,0,2,2,14,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0",0,2,0,2,37,18,1,15.5,"0","0","0","0","0","1",3,0.66666669,"1","0","0","0","0","1",2,"1","0","0","0","0","0","1","0",54,4,NA
"68f017994","ID_333c6e6cf",6,"0",0,2,2,0,0,0,0,2,2,17,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0",0,2,0,2,37,18,1,15.5,"0","0","0","0","0","0",3,0.66666669,"1","0","0","0","0","1",2,"1","0","0","0","0","0","1","0",45,4,NA
"9b2021c59","ID_1eece0517",4,"1",0,1,1,1,1,2,1,2,3,15,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",1,2,0,3,11,16,1,13.5,"0","0","0","0","0","1",2,1.5,"0","0","1","0","0","0",2,"1","0","0","0","0","0","1","0",34,4,120000
"9b2021c59","ID_a755249e1",4,"1",0,1,1,1,1,2,1,2,3,12,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",1,2,0,3,11,16,1,13.5,"0","0","0","0","0","0",2,1.5,"0","0","1","0","0","0",2,"1","0","0","0","0","0","1","0",32,4,120000
"9b2021c59","ID_be97a92cf",4,"1",0,1,1,1,1,2,1,2,3,0,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1",1,2,0,3,11,16,1,13.5,"1","0","0","0","0","0",2,1.5,"0","0","1","0","0","0",2,"1","0","0","0","0","0","1","0",5,4,120000
"90ca3ab50","ID_3c042d9af",5,"0",0,2,2,0,1,1,0,3,3,6,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",1,2,0,3,11,7,1,6.5,"0","0","1","0","0","0",3,1,"0","0","1","0","0","1",3,"1","0","0","0","0","0","1","0",59,4,110000
"90ca3ab50","ID_33ec4072b",5,"0",0,2,2,0,1,1,0,3,3,7,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",1,2,0,3,11,7,1,6.5,"0","0","0","1","0","0",3,1,"0","0","1","0","0","1",3,"1","0","0","0","0","0","1","0",55,4,110000
"90ca3ab50","ID_23a8a2589",5,"0",0,2,2,0,1,1,0,3,3,7,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0",1,2,0,3,11,7,1,6.5,"0","0","0","0","0","0",3,1,"0","0","1","0","0","1",3,"1","0","0","0","0","0","1","0",15,4,110000
"311b683b8","ID_19cceb3cc",3,"0",1,1,2,0,1,1,1,2,3,0,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1",1,2,0,3,11,4,1,4.5,"1","0","0","0","0","0",1,3,"0","0","1","0","0","0",2,"1","0","0","0","0","0","1","0",6,2,62539
"311b683b8","ID_4a977a29c",3,"0",1,1,2,0,1,1,1,2,3,3,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0",1,2,0,3,11,4,1,4.5,"0","1","0","0","0","0",1,3,"0","0","1","0","0","0",2,"1","0","0","0","0","0","1","0",39,2,62539
"311b683b8","ID_5789089ec",3,"0",1,1,2,0,1,1,1,2,3,6,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0",1,2,0,3,11,4,1,4.5,"0","0","1","0","0","0",1,3,"0","0","1","0","0","0",2,"1","0","0","0","0","0","1","0",44,2,62539
"334b441b2","ID_acab704e8",5,"0",0,2,2,0,2,2,0,4,4,13,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1",1,3,0,4,8,1,8,11.666667,"0","0","0","0","0","1",3,1.3333334,"1","0","0","0","0","0",4,"1","0","0","0","0","0","1","0",23,4,NA
"334b441b2","ID_c3d0580d4",5,"0",0,2,2,0,2,2,0,4,4,6,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1",1,3,0,4,8,1,8,11.666667,"0","0","1","0","0","0",3,1.3333334,"1","0","0","0","0","0",4,"1","0","0","0","0","0","1","0",18,4,NA
"334b441b2","ID_db8409660",5,"0",0,2,2,0,2,2,0,4,4,7,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0",1,3,0,4,8,1,8,11.666667,"0","0","0","1","0","0",3,1.3333334,"1","0","0","0","0","0",4,"1","0","0","0","0","0","1","0",51,4,NA
"334b441b2","ID_318aecfca",5,"0",0,2,2,0,2,2,0,4,4,9,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1",1,3,0,4,8,1,8,11.666667,"0","0","0","1","0","0",3,1.3333334,"1","0","0","0","0","0",4,"1","0","0","0","0","0","1","0",20,4,NA
"52bbcd0e8","ID_4b3e055c4",6,"0",0,1,1,0,1,1,0,2,2,5,"0","1","0","0","0","1","0","0","1","0","1","0","1","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0",0,2,2,2,36,6,1,3.5,"0","1","0","0","0","0",3,0.66666669,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",69,2,NA
"52bbcd0e8","ID_e91716174",6,"0",0,1,1,0,1,1,0,2,2,2,"0","1","0","0","0","1","0","0","1","0","1","0","1","0","1","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0",0,2,2,2,36,6,1,3.5,"0","1","0","0","0","0",3,0.66666669,"1","0","0","0","0","0",2,"1","0","0","0","0","0","1","0",67,2,NA
"3e112d185","ID_0eb2cd187",4,"0",0,0,0,0,1,1,0,1,1,11,"0","0","1","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","0","0","0","1","0","0",0,1,0,1,37,1,12,11,"0","0","0","0","1","0",2,0.5,"1","0","0","0","0","0",1,"1","0","0","0","0","0","1","0",45,4,NA
"72548a332","ID_2aba0fea1",8,"1",1,3,4,1,1,2,2,4,6,9,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1",4,2,0,6,25,12,1,9,"0","0","0","1","0","0",4,1.5,"1","0","0","0","0","0",4,"1","0","0","0","0","0","1","0",17,1,NA
"72548a332","ID_8f6d3a669",8,"1",1,3,4,1,1,2,2,4,6,8,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1",4,2,0,6,25,12,1,9,"0","0","0","1","0","0",4,1.5,"1","0","0","0","0","0",4,"1","0","0","0","0","0","1","0",15,1,NA
"72548a332","ID_d6dca1fc0",8,"1",1,3,4,1,1,2,2,4,6,0,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1",4,2,0,6,25,12,1,9,"1","0","0","0","0","0",4,1.5,"1","0","0","0","0","0",4,"1","0","0","0","0","0","1","0",7,1,NA
"72548a332","ID_c9bc0bb41",8,"1",1,3,4,1,1,2,2,4,6,7,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",4,2,0,6,25,12,1,9,"0","0","0","1","0","0",4,1.5,"1","0","0","0","0","0",4,"1","0","0","0","0","0","1","0",36,1,NA
"72548a332","ID_d83748248",8,"1",1,3,4,1,1,2,2,4,6,2,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","1",4,2,0,6,25,12,1,9,"0","1","0","0","0","0",4,1.5,"1","0","0","0","0","0",4,"1","0","0","0","0","0","1","0",9,1,NA
"72548a332","ID_ef9860d6a",8,"1",1,3,4,1,1,2,2,4,6,11,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",4,2,0,6,25,12,1,9,"0","0","0","0","1","0",4,1.5,"1","0","0","0","0","0",4,"1","0","0","0","0","0","1","0",40,1,NA
"3d3e55330","ID_8749c4353",5,"0",0,1,1,0,1,1,0,2,2,7,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",0,2,0,2,37,8,1,7.5,"0","0","0","1","0","0",3,0.66666669,"0","1","0","0","0","0",1,"1","0","0","0","0","0","1","0",57,4,110000
"3d3e55330","ID_05114f73a",5,"0",0,1,1,0,1,1,0,2,2,8,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",0,2,0,2,37,8,1,7.5,"0","0","0","1","0","0",3,0.66666669,"0","1","0","0","0","0",1,"1","0","0","0","0","0","1","0",56,4,110000
"8c3ce3e8d","ID_6d92eaff2",6,"0",0,1,1,1,1,2,1,2,3,17,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",1,2,0,3,11,18,1,16,"0","0","0","0","0","0",3,1,"0","1","0","0","0","0",2,"1","0","0","0","0","0","1","0",35,4,250000
"8c3ce3e8d","ID_5d93a226d",6,"0",0,1,1,1,1,2,1,2,3,15,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",1,2,0,3,11,18,1,16,"0","0","0","0","0","1",3,1,"0","1","0","0","0","0",2,"1","0","0","0","0","0","1","0",35,4,250000
"8c3ce3e8d","ID_7a4bdb8d9",6,"0",0,1,1,1,1,2,1,2,3,0,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1",1,2,0,3,11,18,1,16,"1","0","0","0","0","0",3,1,"0","1","0","0","0","0",2,"1","0","0","0","0","0","1","0",3,4,250000
"78f517dc7","ID_6e0bae8ff",5,"0",1,2,3,0,0,0,1,2,3,4,"0","0","0","1","0","1","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0",1,2,1,3,25,2,1,2.5,"0","1","0","0","0","0",3,1,"0","0","0","1","0","0",3,"1","0","0","0","0","0","1","0",10,4,NA
"78f517dc7","ID_13561c986",5,"0",1,2,3,0,0,0,1,2,3,4,"0","0","0","1","0","1","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","1",1,2,1,3,25,2,1,2.5,"0","1","0","0","0","0",3,1,"0","0","0","1","0","0",3,"1","0","0","0","0","0","1","0",35,4,NA
"78f517dc7","ID_ca62ccb8b",5,"0",1,2,3,0,0,0,1,2,3,1,"0","0","0","1","0","1","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0",1,2,1,3,25,2,1,2.5,"0","1","0","0","0","0",3,1,"0","0","0","1","0","0",3,"1","0","0","0","0","0","1","0",73,4,NA
"e4b9f9bd1","ID_c677a80fb",4,"0",1,1,2,0,1,1,1,2,3,7,"0","0","0","1","0","1","0","0","1","0","0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0",1,2,0,3,11,12,1,9,"0","0","0","1","0","0",2,1.5,"0","0","1","0","0","1",2,"1","0","0","0","0","0","1","0",22,2,60000
"e4b9f9bd1","ID_25dd1b8fe",4,"0",1,1,2,0,1,1,1,2,3,11,"0","0","0","1","0","1","0","0","1","0","0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0",1,2,0,3,11,12,1,9,"0","0","0","0","1","0",2,1.5,"0","0","1","0","0","1",2,"1","0","0","0","0","0","1","0",34,2,60000
"e4b9f9bd1","ID_30ba8801e",4,"0",1,1,2,0,1,1,1,2,3,0,"0","0","0","1","0","1","0","0","1","0","0","1","0","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1",1,2,0,3,11,12,1,9,"1","0","0","0","0","0",2,1.5,"0","0","1","0","0","1",2,"1","0","0","0","0","0","1","0",2,2,60000
"3886a7737","ID_324bf47df",5,"0",0,0,0,0,1,1,0,1,1,3,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0",0,1,1,1,36,1,4,3,"0","1","0","0","0","0",3,0.33333334,"1","0","0","0","0","0",1,"1","0","0","0","0","0","1","0",80,3,NA
"6c97861af","ID_afc0948ae",9,"0",0,3,3,1,1,2,1,4,5,6,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",2,3,0,5,13,7,1,8.333333,"0","0","1","0","0","0",3,1.6666666,"1","0","0","0","0","0",3,"1","0","0","0","0","0","1","0",49,4,NA
"6c97861af","ID_1a72d6d04",9,"0",0,3,3,1,1,2,1,4,5,10,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1",2,3,0,5,13,7,1,8.333333,"0","0","0","1","0","0",3,1.6666666,"1","0","0","0","0","0",3,"1","0","0","0","0","0","1","0",16,4,NA
"6c97861af","ID_44ce6cd44",9,"0",0,3,3,1,1,2,1,4,5,0,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1",2,3,0,5,13,7,1,8.333333,"1","0","0","0","0","0",3,1.6666666,"1","0","0","0","0","0",3,"1","0","0","0","0","0","1","0",6,4,NA
"6c97861af","ID_e65ea1f83",9,"0",0,3,3,1,1,2,1,4,5,13,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1",2,3,0,5,13,7,1,8.333333,"0","0","0","0","0","1",3,1.6666666,"1","0","0","0","0","0",3,"1","0","0","0","0","0","1","0",21,4,NA
"6c97861af","ID_add21cc4e",9,"0",0,3,3,1,1,2,1,4,5,6,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",2,3,0,5,13,7,1,8.333333,"0","0","1","0","0","0",3,1.6666666,"1","0","0","0","0","0",3,"1","0","0","0","0","0","1","0",40,4,NA
"81cb2d16a","ID_8f723b4d0",4,"0",0,0,0,0,2,2,0,2,2,6,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0",0,2,0,2,37,1,7,9.5,"0","0","1","0","0","0",2,1,"0","1","0","0","0","0",2,"1","0","0","0","0","0","1","0",54,4,27000
"81cb2d16a","ID_2158c376d",4,"0",0,0,0,0,2,2,0,2,2,13,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1",0,2,0,2,37,1,7,9.5,"0","0","0","0","0","1",2,1,"0","1","0","0","0","0",2,"1","0","0","0","0","0","1","0",20,4,27000
"fd6c635d5","ID_ee68ad186",4,"0",0,1,1,1,2,3,1,3,4,7,"0","0","1","0","1","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1",2,2,0,4,38,1,7,6,"0","0","0","1","0","0",2,2,"0","0","1","0","0","0",4,"1","0","0","0","0","0","1","0",15,4,150000
"fd6c635d5","ID_c8221efb1",4,"0",0,1,1,1,2,3,1,3,4,6,"0","0","1","0","1","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0",2,2,0,4,38,1,7,6,"0","0","1","0","0","0",2,2,"0","0","1","0","0","0",4,"1","0","0","0","0","0","1","0",40,4,150000
"fd6c635d5","ID_a552ba761",4,"0",0,1,1,1,2,3,1,3,4,3,"0","0","1","0","1","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1",2,2,0,4,38,1,7,6,"0","1","0","0","0","0",2,2,"0","0","1","0","0","0",4,"1","0","0","0","0","0","1","0",11,4,150000
"fd6c635d5","ID_00721ed96",4,"0",0,1,1,1,2,3,1,3,4,6,"0","0","1","0","1","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0",2,2,0,4,38,1,7,6,"0","0","1","0","0","0",2,2,"0","0","1","0","0","0",4,"1","0","0","0","0","0","1","0",39,4,150000
"eeef06344","ID_8a2c7a1e7",6,"0",0,1,1,0,1,1,0,2,2,6,"0","0","1","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",0,2,2,2,36,7,1,11.5,"0","0","1","0","0","0",2,1,"1","0","0","0","0","0",1,"1","0","0","0","0","0","1","0",75,4,NA
"eeef06344","ID_f4998b754",6,"0",0,1,1,0,1,1,0,2,2,17,"0","0","1","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",0,2,2,2,36,7,1,11.5,"0","0","0","0","0","1",2,1,"1","0","0","0","0","0",1,"1","0","0","0","0","0","1","0",79,4,NA
"574344ff3","ID_04b5aa53f",6,"1",0,0,0,0,2,2,0,2,2,6,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0",0,2,1,2,38,1,7,11,"0","0","1","0","0","0",3,0.66666669,"1","0","0","0","0","0",1,"1","0","0","0","0","0","1","0",94,4,NA
"574344ff3","ID_2bcfb23c4",6,"1",0,0,0,0,2,2,0,2,2,16,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0",0,2,1,2,38,1,7,11,"0","0","0","0","0","1",3,0.66666669,"1","0","0","0","0","0",1,"1","0","0","0","0","0","1","0",35,4,NA
"dba254150","ID_6ee82e207",3,"0",0,1,1,0,1,1,0,2,2,6,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1",0,2,0,2,37,1,12,8.5,"0","0","1","0","0","0",2,1,"1","0","0","0","0","0",1,"1","0","0","0","0","0","1","0",39,4,NA
"dba254150","ID_1bd299508",3,"0",0,1,1,0,1,1,0,2,2,11,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0",0,2,0,2,37,1,12,8.5,"0","0","0","0","1","0",2,1,"1","0","0","0","0","0",1,"1","0","0","0","0","0","1","0",63,4,NA
"5570dd81a","ID_d405836ac",4,"0",0,1,1,0,0,0,0,1,1,6,"0","0","0","1","0","1","0","0","1","0","0","1","1","0","1","0","0","0","1","0","1","0","0","1","0","1","1","0","0","0","0","0","1","1","0","0",0,1,0,1,37,7,1,6,"0","0","1","0","0","0",2,0.5,"1","0","0","0","0","0",1,"1","0","0","0","0","0","1","0",55,4,NA
"f343835ca","ID_329af06d6",7,"0",0,2,2,0,3,3,0,5,5,3,"1","0","0","0","0","1","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","0","1","0","0","0","0",1,4,1,5,13,5,1,7.75,"0","1","0","0","0","0",4,1.25,"1","0","0","0","0","1",4,"1","0","0","0","0","0","1","0",89,2,NA
"f343835ca","ID_0ace7d344",7,"0",0,2,2,0,3,3,0,5,5,7,"1","0","0","0","0","1","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1",1,4,1,5,13,5,1,7.75,"0","0","0","1","0","0",4,1.25,"1","0","0","0","0","1",4,"1","0","0","0","0","0","1","0",19,2,NA
"f343835ca","ID_e6ef40807",7,"0",0,2,2,0,3,3,0,5,5,6,"1","0","0","0","0","1","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",1,4,1,5,13,5,1,7.75,"0","0","1","0","0","0",4,1.25,"1","0","0","0","0","1",4,"1","0","0","0","0","0","1","0",48,2,NA
"f343835ca","ID_e2731deb8",7,"0",0,2,2,0,3,3,0,5,5,4,"1","0","0","0","0","1","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",1,4,1,5,13,5,1,7.75,"0","1","0","0","0","0",4,1.25,"1","0","0","0","0","1",4,"1","0","0","0","0","0","1","0",55,2,NA
"f343835ca","ID_f5486c6af",7,"0",0,2,2,0,3,3,0,5,5,11,"1","0","0","0","0","1","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1",1,4,1,5,13,5,1,7.75,"0","0","0","0","1","0",4,1.25,"1","0","0","0","0","1",4,"1","0","0","0","0","0","1","0",24,2,NA
"d1c90dce0","ID_ff06b447d",4,"0",1,1,2,0,1,1,1,2,3,7,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0",1,2,0,3,11,8,1,8,"0","0","0","1","0","0",2,1.5,"0","1","0","0","0","0",2,"1","0","0","0","0","0","1","0",34,4,140000
"d1c90dce0","ID_d8e1c34ba",4,"0",1,1,2,0,1,1,1,2,3,0,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","1",1,2,0,3,11,8,1,8,"1","0","0","0","0","0",2,1.5,"0","1","0","0","0","0",2,"1","0","0","0","0","0","1","0",6,4,140000
"d1c90dce0","ID_5901acf92",4,"0",1,1,2,0,1,1,1,2,3,9,"1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","0","0","0","1","0",1,2,0,3,11,8,1,8,"0","0","0","1","0","0",2,1.5,"0","1","0","0","0","0",2,"1","0","0","0","0","0","1","0",28,4,140000
"876c93ff6","ID_257468457",5,"1",1,0,1,0,2,2,1,2,3,11,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0",1,2,0,3,11,1,12,11,"0","0","0","0","1","0",3,1,"0","0","1","0","1","0",2,"1","0","0","0","0","0","1","0",46,4,360000
"876c93ff6","ID_d08a85737",5,"1",1,0,1,0,2,2,1,2,3,0,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","1",1,2,0,3,11,1,12,11,"1","0","0","0","0","0",3,1,"0","0","1","0","1","0",2,"1","0","0","0","0","0","1","0",4,4,360000
"876c93ff6","ID_205ba4e8c",5,"1",1,0,1,0,2,2,1,2,3,11,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0",1,2,0,3,11,1,12,11,"0","0","0","0","1","0",3,1,"0","0","1","0","1","0",2,"1","0","0","0","0","0","1","0",29,4,360000
"6beef2f1c","ID_042636abb",4,"0",0,3,3,0,1,1,0,4,4,9,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","1",1,3,0,4,8,8,1,9.666667,"0","0","0","1","0","0",2,2,"1","0","0","0","0","1",4,"1","0","0","0","0","0","1","0",22,4,NA
"6beef2f1c","ID_9b55a2860",4,"0",0,3,3,0,1,1,0,4,4,6,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0",1,3,0,4,8,8,1,9.666667,"0","0","1","0","0","0",2,2,"1","0","0","0","0","1",4,"1","0","0","0","0","0","1","0",45,4,NA
"6beef2f1c","ID_485a894b2",4,"0",0,3,3,0,1,1,0,4,4,7,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","1","0","0",1,3,0,4,8,8,1,9.666667,"0","0","0","1","0","0",2,2,"1","0","0","0","0","1",4,"1","0","0","0","0","0","1","0",47,4,NA
"6beef2f1c","ID_e8f62e1f5",4,"0",0,3,3,0,1,1,0,4,4,7,"1","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","1",1,3,0,4,8,8,1,9.666667,"0","0","0","1","0","0",2,2,"1","0","0","0","0","1",4,"1","0","0","0","0","0","1","0",18,4,NA
